uf;localidade;CEP;expr.;rodo;tarifa;frap;distribuidor;redespacho
SC;TAIO;89190000; 04; 05;Interior;Sim;CO RIO DO SUL 01;
SC;TANGARA;89642000; 03; 04;Interior;Sim;PA VIDEIRA 01;
SC;TIGRINHOS;89875000; 05; 07;Interior;Nao;CO CHAPECO 01;
SC;TIJUCAS;88200000; 04; 05;Capital;Nao;CO ITAJAI 01;
SC;TIMBE DO SUL;88940000; 03; 04;Interior;Sim;CO ARARANGUA 01;
SC;TIMBO;89120000; 02; 03;Capital;Sim;CO INDAIAL 01;
SC;TIMBO GRANDE;89545000; 05; 07;Interior;Nao;CO CACADOR 01;
SC;TRES BARRAS;89490000; 02; 04;Interior;Sim;CO UNIAO DA VITORIA 01;
SC;TREVISO;88862000; 03; 04;Interior;Sim;CO CRICIUMA 01;
SC;TREZE DE MAIO;88710000; 03; 04;Interior;Sim;CO TUBARAO 01;
SC;TREZE TILIAS;89650000; 04; 05;Capital;Sim;CO JOACABA 01;
SC;TROMBUDO CENTRAL;89176000; 04; 05;Interior;Sim;CO RIO DO SUL 01;
SC;TUBARAO;88700000 a 88709999; 01; 02;Capital;Sim;CO TUBARAO 01;
SC;TUNAPOLIS;89898000; 05; 07;Interior;Nao;CO CHAPECO 01;
SC;TURVO;88930000; 02; 04;Capital;Sim;CO ARARANGUA 01;
SC;UNIAO DO OESTE;89845000; 04; 05;Interior;Nao;CO XANXERE 01;
SC;URUBICI;88650000; 03; 04;Interior;Sim;CO LAGES 01;
SC;URUPEMA;88625000; 06; 07;Interior;Sim;CO LAGES 01;
SC;URUSSANGA;88840000; 03; 04;Interior;Sim;CO CRICIUMA 01;
SC;VARGEAO;89690000; 02; 04;Capital;Nao;CO XANXERE 01;
SC;VARGEM;89638000; 07; 08;Interior;Nao;CO JOACABA 01;
SC;VARGEM BONITA;89675000; 04; 05;Interior;Nao;CO JOACABA 01;
SC;VIDAL RAMOS;88443000; 06; 07;Interior;Nao;CO RIO DO SUL 01;
SC;VIDEIRA;89560000; 02; 03;Capital;Sim;PA VIDEIRA 01;
SC;VITOR MEIRELES;89148000; 05; 06;Interior;Nao;CO RIO DO SUL 01;
SC;WITMARSUM;89157000; 05; 06;Interior;Nao;CO RIO DO SUL 01;
SC;XANXERE;89820000; 02; 04;Capital;Sim;CO XANXERE 01;
SC;XAVANTINA;89780000; 03; 04;Interior;Nao;CO XANXERE 01;
SC;XAXIM;89825000; 02; 04;Capital;Sim;CO XANXERE 01;
SC;ZORTEA;89633000; 06; 07;Interior;Nao;CO JOACABA 01;
SE;AMPARO DE SAO FRANCISCO;49920000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;AQUIDABA;49790000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;ARACAJU;49000001 a 49098999; 02; 08;Capital;Sim;CO ARACAJU 01;
SE;ARAUA;49220000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;AREIA BRANCA;49580000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;BARRA DOS COQUEIROS;49140000; 06; 12;Capital;Sim;CO ARACAJU 02;
SE;BOQUIM;49360000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;BREJO GRANDE;49995000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;CAMPO DO BRITO;49520000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;CANHOBA;49880000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;CANINDE DE SAO FRANCISCO;49820000; 09; 15;Interior;Nao;CO ARACAJU 02;
SE;CAPELA;49700000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;CARIRA;49550000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;CARMOPOLIS;49740000; 07; 13;Interior;Sim;CO ARACAJU 02;
SE;CEDRO DE SAO JOAO;49930000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;CRISTINAPOLIS;49270000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;CUMBE;49660000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;DIVINA PASTORA;49650000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;ESTANCIA;49200000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;FEIRA NOVA;49670000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;FREI PAULO;49514000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;GARARU;49830000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;GENERAL MAYNARD;49750000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;GRACCHO CARDOSO;49860000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;ILHA DAS FLORES;49990000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;INDIAROBA;49250000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;ITABAIANA;49500000; 04; 10;Interior;Nao;CO ARACAJU 02;
SE;ITABAIANINHA;49290000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;ITABI;49870000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;ITAPORANGA DAJUDA;49120000; 05; 11;Interior;Nao;CO ARACAJU 02;
SE;JAPARATUBA;49960000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;JAPOATA;49950000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;LAGARTO;49400000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;LARANJEIRAS;49170000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;MACAMBIRA;49565000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;MALHADA DOS BOIS;49940000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;MALHADOR;49570000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;MARUIM;49770000; 06; 12;Interior;Sim;CO ARACAJU 02;
SE;MOITA BONITA;49560000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;MONTE ALEGRE DE SERGIPE;49690000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;MURIBECA;49780000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;NEOPOLIS;49980000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;NOSSA SENHORA APARECIDA;49540000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;NOSSA SENHORA DA GLORIA;49680000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;NOSSA SENHORA DAS DORES;49600000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;NOSSA SENHORA DE LOURDES;49890000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;NOSSA SENHORA DO SOCORRO;49160000; 04; 08;Capital;Sim;CO ARACAJU 02;
SE;PACATUBA;49970000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;PEDRA MOLE;49512000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;PEDRINHAS;49350000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;PINHAO;49517000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;PIRAMBU;49190000; 06; 13;Interior;Nao;CO ARACAJU 02;
SE;POCO REDONDO;49810000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;POCO VERDE;49490000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;PORTO DA FOLHA;49800000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;PROPRIA;49900000; 05; 11;Interior;Nao;CO ARACAJU 02;
SE;RIACHAO DO DANTAS;49320000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;RIACHUELO;49130000; 06; 13;Capital;Sim;CO ARACAJU 02;
SE;RIBEIROPOLIS;49530000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;ROSARIO DO CATETE;49760000; 07; 13;Interior;Nao;CO ARACAJU 02;
SE;SALGADO;49390000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;SANTA LUZIA DO ITANHY;49230000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;SANTA ROSA DE LIMA;49640000; 05; 11;Interior;Nao;CO ARACAJU 02;
SE;SANTANA DO SAO FRANCISCO;49985000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;SANTO AMARO DAS BROTAS;49180000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;SAO CRISTOVAO;49100000; 05; 11;Capital;Sim;CO ARACAJU 02;
SE;SAO DOMINGOS;49525000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;SAO FRANCISCO;49945000; 06; 13;Interior;Nao;CO ARACAJU 02;
SE;SAO MIGUEL DO ALEIXO;49535000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;SIMAO DIAS;49480000; 04; 10;Interior;Nao;CO ARACAJU 02;
SE;SIRIRI;49630000; 06; 12;Interior;Nao;CO ARACAJU 02;
SE;TELHA;49910000; 08; 14;Interior;Nao;CO ARACAJU 02;
SE;TOBIAS BARRETO;49300000; 05; 14;Interior;Nao;CO ARACAJU 02;
SE;TOMAR DO GERU;49280000; 06; 14;Interior;Nao;CO ARACAJU 02;
SE;UMBAUBA;49260000; 06; 13;Interior;Nao;CO ARACAJU 02;
SP;ADAMANTINA;17800000; 03; 04;Capital;Sim;CO PRESIDENTE PRUDENTE 01;
SP;ADOLFO;15230000; 05; 06;Interior;Sim;CO SAO JOSE RIO PRETO 01;
SP;AGISSE;19610000; 03; 04;Interior;Sim;CO PRESIDENTE PRUDENTE 01;
SP;AGUA VERMELHA;13578000; 03; 04;Interior;Sim;CO SAO CARLOS 01;
SP;AGUAI;13860000; 03; 04;Interior;Sim;CO VARGEM GDE SUL 01;
SP;AGUAS DA PRATA;13890000; 03; 04;Interior;Sim;CO VARGEM GDE SUL 01;
SP;AGUAS DE LINDOIA;13940000; 01; 02;Capital;Sim;CO AGUAS DE LINDOIA 01;
SP;AGUAS DE SANTA BARBARA;18770000; 04; 05;Interior;Sim;CO OURINHOS 01;
SP;AGUAS DE SAO PEDRO;13525000; 04; 05;Interior;Nao;CO PIRACICABA 01;
SP;AGUDOS;17120000; 03; 04;Interior;Sim;CO BAURU 01;
SP;AGULHA;15945000; 02; 03;Interior;Sim;CO MONTE ALTO 01;
SP;AJAPI;13508000; 04; 05;Interior;Sim;CO LEME 01;
SP;ALAMBARI;18220000; 03; 04;Interior;Sim;CO ITAPETININGA 01;
SP;ALBERTO MOREIRA;14788000; 02; 03;Capital;Sim;CO BARRETOS 01;
SP;ALFREDO GUEDES;18688000; 02; 03;Capital;Sim;CO LENCOIS PAULISTA 01;
SP;ALFREDO MARCONDES;19180000; 03; 04;Interior;Sim;CO PRESIDENTE PRUDENTE 01;
SP;ALTAIR;15430000; 04; 05;Interior;Sim;CO SAO JOSE RIO PRETO 01;
SP;ALTINOPOLIS;14350000; 03; 04;Interior;Sim;CO RIBEIRAO PRETO 01;
SP;ALTO ALEGRE;16310000; 03; 04;Interior;Sim;CO LINS 01;
SP;ALUMINIO;18125000; 02; 03;Capital;Sim;CO SAO ROQUE 01;
SP;ALVARES FLORENCE;15540000; 05; 06;Interior;Sim;CO VOTUPORANGA 01;
SP;ALVARES MACHADO;19160000; 03; 04;Capital;Sim;CO PRESIDENTE PRUDENTE 01;
SP;ALVARO DE CARVALHO;17410000; 03; 04;Interior;Sim;CO GARCA 01;
SP;ALVINLANDIA;17430000; 04; 05;Interior;Sim;CO GARCA 01;
SP;AMERICANA;13465001 a 13479999; 01; 02;Capital;Sim;CO SANTA BARBARA DOESTE 01;
SP;AMERICO BRASILIENSE;14820000; 03; 04;Capital;Sim;CO ARARAQUARA 02;
SP;AMERICO DE CAMPOS;15550000; 05; 06;Interior;Sim;CO VOTUPORANGA 01;
SP;AMPARO;13900001 a 13909999; 01; 02;Capital;Sim;CO AMPARO 01;
SP;ANA DIAS;11770000; 04; 05;Interior;Sim;CO SANTOS 01;
SP;ANALANDIA;13550000; 04; 05;Interior;Nao;CO LEME 01;
SP;ANAPOLIS;17685000; 03; 04;Interior;Sim;CO TUPA 01;
SP;ANDRADINA;16900000 a 16914999; 04; 05;Interior;Sim;CO TRES LAGOAS 01;
SP;ANGATUBA;18240000; 03; 04;Interior;Sim;CO ITAPETININGA 01;
SP;ANHEMBI;18620000; 04; 05;Interior;Sim;CO BOTUCATU 01;
SP;ANHUMAS;19580000; 02; 03;Interior;Sim;CO PRESIDENTE PRUDENTE 01;
SP;APARECIDA;12570000; 01; 02;Capital;Sim;CO GUARATINGUETA 01;
SP;APARECIDA DE MONTE ALTO;15915000; 01; 02;Capital;Sim;CO MONTE ALTO 01;
SP;APARECIDA DE SAO MANUEL;18655000; 03; 04;Interior;Sim;CO BOTUCATU 01;
SP;APARECIDA DO BONITO;15783000; 05; 06;Interior;Sim;CO VOTUPORANGA 01;
SP;APARECIDA DOESTE;15735000; 05; 06;Interior;Sim;CO VOTUPORANGA 01;
SP;APIAI;18320000; 04; 05;Interior;Sim;CO ITAPEVA 01;
SP;ARACACU;18295000; 03; 04;Interior;Sim;CO ITAPEVA 01;
SP;ARACARIGUAMA;18147000; 03; 04;Capital;Sim;CO SAO ROQUE 01;
SP;ARACATUBA;16000000 a 16129999; 01; 02;Capital;Sim;CO ARACATUBA 01;
SP;ARACOIABA DA SERRA;18190000; 03; 04;Interior;Sim;CO SOROCABA 01;
SP;ARAMINA;14550000; 02; 04;Interior;Sim;CO FRANCA 01;
SP;ARANDU;18710000; 04; 05;Interior;Sim;CO AVARE 01;
SP;ARAPEI;12870000; 06; 07;Interior;Nao;CO RESENDE 01;
SP;ARARAQUARA;14800001 a 14811999; 01; 02;Capital;Sim;CO ARARAQUARA 02;
SP;ARARAS;13600001 a 13609999; 01; 02;Capital;Sim;CO ARARAS 02;
SP;ARAXAS;19310000; 04; 05;Interior;Sim;CO PRESIDENTE PRUDENTE 01;
SP;ARCO-IRIS;17630000; 05; 06;Interior;Sim;CO TUPA 01;
SP;AREALVA;17160000; 04; 05;Interior;Nao;CO BAURU 01;
SP;AREIAS;12820000; 05; 06;Interior;Nao;CO GUARATINGUETA 01;
SP;AREIOPOLIS;18670000; 02; 03;Capital;Sim;CO LENCOIS PAULISTA 01;
SP;ARIRANHA;15960000; 03; 04;Interior;Sim;CO CATANDUVA 01;
SP;ARIRI;11995000; 03; 04;Interior;Nao;CO REGISTRO 02;
SP;ARTUR NOGUEIRA;13160000; 01; 02;Capital;Sim;CO PAULINIA 01;
SP;ARUJA;07400001 a 07499999; 02; 03;Capital;Sim;CO ITAQUAQUECETUBA 02;
SP;ASPASIA;15763000; 05; 06;Interior;Sim;CO VOTUPORANGA 01;
SP;ASSIS;19800000 a 19819999; 01; 02;Capital;Sim;CO ASSIS 01;
SP;ASSISTENCIA;13509000; 04; 05;Interior;Sim;CO RIO CLARO 01;
SP;ATIBAIA;12940001 a 12954999; 01; 02;Capital;Sim;CO ATIBAIA 02;
SP;ATLANTIDA;17840000; 04; 05;Interior;Sim;CO PRESIDENTE PRUDENTE 01;
SP;AURIFLAMA;15350000; 04; 05;Interior;Sim;CO MIRASSOL 01;
SP;AVAI;16680000; 02; 03;Interior;Nao;CO BAURU 01;
SP;AVANHANDAVA;16360000; 03; 04;Interior;Sim;CO LINS 01;
SP;AVARE;18700000 a 18709999; 01; 02;Capital;Sim;CO AVARE 01;
SP;BACAETAVA;18565000; 03; 04;Interior;Sim;CO BOITUVA 01;
SP;BACURITI;16520000; 04; 05;Interior;Sim;CO LINS 01;
SP;BADY BASSITT;15115000; 03; 04;Interior;Sim;CO SAO JOSE RIO PRETO 01;
SP;BAGUACU;15405000; 03; 04;Interior;Sim;CO SAO JOSE RIO PRETO 01;
SP;BAIRRO ALTO;12190000; 04; 05;Interior;Nao;CO TAUBATE 01;
SP;BALBINOS;16640000; 05; 06;Interior;Nao;CO BAURU 01;
SP;BALSAMO;15140000; 05; 06;Interior;Sim;CO MIRASSOL 01;
SP;BANANAL;12850000; 05; 06;Interior;Nao;CO VOLTA REDONDA 01;
SP;BANDEIRANTES DOESTE;15367000; 05; 06;Interior;Sim;CO MIRASSOL 01;
SP;BARAO ATALIBA NOGUEIRA;13986000; 02; 03;Capital;Sim;CO ITAPIRA 01;
SP;BARAO DE ANTONINA;18490000; 04; 05;Interior;Sim;CO AVARE 01;
SP;BARBOSA;16350000; 05; 06;Interior;Sim;CO LINS 01;
SP;BARIRI;17250000; 04; 05;Interior;Sim;CO JAU 02;
SP;BARRA BONITA;17340000; 03; 04;Capital;Sim;CO JAU 02;
SP;BARRA DO CHAPEU;18325000; 04; 05;Interior;Sim;CO ITAPEVA 01;
SP;BARRA DO TURVO;11955000; 03; 04;Interior;Nao;CO REGISTRO 02;
SP;BARRA DOURADA;15125000; 05; 06;Interior;Sim;CO MIRASSOL 01;
SP;BARRANIA;13775000; 03; 04;Interior;Sim;CO SAO JOSE RIO PARDO 01;
SP;BARRETOS;14780000 a 14787999; 01; 02;Capital;Sim;CO BARRETOS 01;
SP;BARRETOS;14789000; 02; 03;Capital;Sim;CO BARRETOS 01;
SP;BARRINHA;14860000; 03; 04;Interior;Sim;CO SERTAOZINHO 01;
SP;BARUERI;06442140 a 06442999; 01; 02;Capital;Sim;CO CARAPICUIBA 01;
SP;BARUERI;06422141 a 06442139; 01; 02;Capital;Sim;CO CARAPICUIBA 01;
SP;BARUERI;06465001 a 06499999; 01; 02;Capital;Sim;CO CARAPICUIBA 01;
SP;BARUERI;06443000 a 06449999; 01; 02;Capital;Sim;CO CARAPICUIBA 01;
SP;BARUERI;06455001 a 06465000; 01; 02;Capital;Sim;CO BARUERI 01;
SP;BARUERI;06450000 a 06455000; 01; 02;Capital;Sim;CO BARUERI 01;
SP;BARUERI;06400001 a 06422139; 01; 02;Capital;Sim;CO CARAPICUIBA 01;
SP;BARUERI;06422140; 01; 02;Capital;Nao;LJ BARUERI 01;
SP;BASTOS;17690000; 02; 03;Capital;Sim;CO TUPA 01;
SP;BATATAIS;14300000; 03; 04;Interior;Sim;CO RIBEIRAO PRETO 01;
SP;BATATUBA;12975000; 02; 03;Capital;Sim;CO ATIBAIA 02;
SP;BAURU;17000000 a 17109999; 01; 02;Capital;Sim;CO BAURU 01;
SP;BEBEDOURO;14716000; 05; 06;Interior;Sim;CO BEBEDOURO 01;
SP;BEBEDOURO;14718000; 05; 06;Capital;Sim;CO BEBEDOURO 01;
SP;BEBEDOURO;14700000 a 14714999; 01; 02;Capital;Sim;CO BEBEDOURO 01;
SP;BELA FLORESTA;15374000; 05; 06;Interior;Sim;CO VOTUPORANGA 01;
SP;BENTO DE ABREU;16790000; 03; 04;Interior;Sim;CO ARACATUBA 01;
SP;BERNARDINO DE CAMPOS;18960000; 04; 05;Interior;Sim;CO OURINHOS 01;
SP;BERTIOGA;11250000; 02; 03;Interior;Sim;CO GUARUJA 01;
SP;BILAC;16210000; 03; 04;Capital;Sim;CO BIRIGUI 01;
SP;BIRIGUI;16200000 a 16209999; 01; 02;Capital;Sim;CO BIRIGUI 01;
SP;BIRITIBA-MIRIM;08940000; 05; 06;Interior;Sim;CO MOGI DAS CRUZES 01;
SP;BIRITIBA-USSU;08890000; 05; 06;Interior;Sim;CO MOGI DAS CRUZES 01;
SP;BOA ESPERANCA DO SUL;14930000; 04; 05;Interior;Nao;CO ARARAQUARA 02;
SP;BOA VISTA DOS ANDRADAS;15545000; 05; 06;Interior;Sim;CO VOTUPORANGA 01;
SP;BOCAINA;17240000; 04; 05;Interior;Sim;CO JAU 02;
SP;BOFETE;18590000; 03; 04;Interior;Sim;CO BOTUCATU 01;
SP;BOITUVA;18550000; 01; 02;Capital;Sim;CO BOITUVA 01;
SP;BOM FIM DO BOM JESUS;13319000; 01; 02;Capital;Sim;CO ITU 01;
SP;BOM JESUS DOS PERDOES;12955000; 02; 03;Capital;Sim;CO ATIBAIA 02;
SP;BOM RETIRO DA ESPERANCA;18243000; 03; 04;Interior;Nao;CO ITAPETININGA 01;
SP;BOM SUCESSO DE ITARARE;18475000; 04; 05;Interior;Sim;CO ITAPEVA 01;
SP;BONFIM PAULISTA;14110000; 02; 03;Capital;Sim;CO RIBEIRAO PRETO 01;
SP;BORA;19740000; 05; 06;Interior;Sim;CO TUPA 01;
SP;BORACEIA;17270000; 04; 05;Interior;Sim;CO JAU 02;
SP;BORBOREMA;14955000; 04; 05;Interior;Nao;CO IBITINGA 01;
SP;BOREBI;18675000; 03; 04;Interior;Sim;CO LENCOIS PAULISTA 01;
SP;BOTELHO;15953000; 03; 04;Interior;Sim;CO CATANDUVA 01;
SP;BOTUCATU;18619000; 03; 04;Interior;Sim;CO BOTUCATU 01;
SP;BOTUCATU;18618000; 01; 02;Capital;Sim;CO BOTUCATU 01;
SP;BOTUCATU;18600000 a 18617999; 01; 02;Capital;Sim;CO BOTUCATU 01;
SP;BRAGANCA PAULISTA;12900000 a 12929999; 01; 02;Capital;Sim;CO BRAGANCA PAULISTA 01;
SP;BRASITANIA;15617000; 05; 06;Interior;Sim;CO VOTUPORANGA 01;
SP;BRAUNA;16290000; 03; 04;Capital;Sim;CO BIRIGUI 01;
SP;BREJO ALEGRE;16265000; 03; 04;Interior;Sim;CO BIRIGUI 01;
SP;BRODOWSKI;14340000; 03; 04;Interior;Sim;CO RIBEIRAO PRETO 01;
SP;BROTAS;17380000; 04; 05;Interior;Sim;CO JAU 02;
SP;BUENO DE ANDRADA;14812000; 02; 03;Capital;Sim;CO ARARAQUARA 02;
SP;BURI;18290000; 03; 04;Interior;Sim;CO ITAPEVA 01;
SP;BURITAMA;15290000; 03; 04;Interior;Sim;CO BIRIGUI 01;
SP;BURITIZAL;14570000; 02; 03;Interior;Sim;CO FRANCA 01;
SP;CABRALIA PAULISTA;17480000; 04; 05;Interior;Sim;CO GARCA 01;
SP;CABREUVA;13315000; 02; 03;Capital;Sim;CO ITU 01;
SP;CACAPAVA;12280000 a 12299999; 01; 02;Capital;Sim;CO CACAPAVA 01;
SP;CACHOEIRA DE EMAS;13645000; 04; 05;Interior;Sim;CO PIRASSUNUNGA 02;
SP;CACHOEIRA PAULISTA;12630000; 03; 04;Capital;Sim;CO GUARATINGUETA 01;
SP;CACONDE;13770000; 03; 04;Interior;Sim;CO SAO JOSE RIO PARDO 01;
SP;CAFELANDIA;16500000; 03; 04;Interior;Sim;CO LINS 01;
SP;CAIABU;19530000; 03; 04;Interior;Sim;CO PRESIDENTE PRUDENTE 01;
SP;CAIBURA;11210000; 03; 04;Interior;Sim;CO SANTOS 01;
SP;CAIEIRAS;07700000 a 07749999; 01; 02;Capital;Sim;CO CAIEIRAS 01;
SP;CAIUA;19450000; 03; 04;Interior;Sim;CO PRESIDENTE PRUDENTE 01;
SP;CAJAMAR;07750000 a 07799999; 03; 04;Interior;Sim;CO CAIEIRAS 01;
SP;CAJATI;11950000; 03; 04;Interior;Nao;CO REGISTRO 02;
SP;CAJOBI;15410000; 05; 06;Interior;Sim;CO BEBEDOURO 01;
SP;CAJURU;14240000; 03; 04;Interior;Sim;CO RIBEIRAO PRETO 01;
SP;CAMBAQUARA;11640000; 03; 04;Interior;Sim;CO CARAGUATATUBA 01;
SP;CAMBARATIBA;14945000; 04; 05;Capital;Sim;CO IBITINGA 01;
SP;CAMPESTRINHO;13785000; 03; 04;Interior;Sim;CO VARGEM GDE SUL 01;
SP;CAMPINA DE FORA;18434000; 04; 05;Interior;Sim;CO ITAPEVA 01;
SP;CAMPINA DO MONTE ALEGRE;18245000; 03; 04;Interior;Sim;CO ITAPETININGA 01;
SP;CAMPINAL;19490000; 03; 04;Interior;Sim;CO PRESIDENTE PRUDENTE 01;
SP;CAMPINAS;13000000 a 13139999; 01; 02;Capital;Sim;CO CAMPINAS 01;
SP;CAMPO LIMPO PAULISTA;13230001 a 13239999; 03; 04;Capital;Sim;CO CAIEIRAS 01;
SP;CAMPOS DE CUNHA;12540000; 07; 08;Interior;Nao;CO GUARATINGUETA 01;
SP;CAMPOS DO JORDAO;12460000; 02; 03;Capital;Sim;CO CACAPAVA 01;
SP;CAMPOS NOVOS PAULISTA;19960000; 05; 06;Interior;Nao;CO ASSIS 01;
SP;CANANEIA;11990000; 03; 04;Interior;Nao;CO REGISTRO 02;
SP;CANAS;12615000; 03; 04;Capital;Sim;CO GUARATINGUETA 01;
SP;CANDIDO MOTA;19880000; 03; 04;Interior;Sim;CO ASSIS 01;
SP;CANDIDO RODRIGUES;15930000; 02; 03;Interior;Sim;CO MONTE ALTO 01;
SP;CANITAR;18990000; 02; 03;Capital;Sim;CO OURINHOS 01;
SP;CAPAO BONITO;18300001 a 18308999; 03; 04;Interior;Sim;CO ITAPEVA 01;
SP;CAPELA DO ALTO;18195000; 04; 05;Interior;Nao;CO TATUI 01;
SP;CAPIVARI;13360000; 02; 03;Interior;Sim;CO TIETE 01;
SP;CAPIVARI DA MATA;14508000; 05; 06;Interior;Sim;CO FRANCA 01;
SP;CAPORANGA;18915000; 04; 05;Interior;Sim;CO OURINHOS 01;
SP;CARAGUATATUBA;11660000 a 11679999; 01; 02;Capital;Sim;CO CARAGUATATUBA 01;
SP;CARAPICUIBA;06320101 a 06399999; 01; 02;Capital;Sim;CO CARAPICUIBA 01;
SP;CARAPICUIBA;06320100; 01; 02;Capital;Sim;LJ BARUERI 02;
SP;CARAPICUIBA;06300001 a 06320099; 01; 02;Capital;Sim;CO CARAPICUIBA 01;
SP;CARDEAL;13355000; 03; 04;Interior;Sim;CO HORTOLANDIA 01;
SP;CARDOSO;15570000; 05; 06;Interior;Sim;CO VOTUPORANGA 01;
SP;CARUARA;11200000; 03; 04;Interior;Sim;CO GUARUJA 01;
SP;CASA BRANCA;13700000; 03; 04;Interior;Sim;CO VARGEM GDE SUL 01;
SP;CASSIA DOS COQUEIROS;14260000; 03; 04;Interior;Sim;CO RIBEIRAO PRETO 01;
SP;CASTILHO;16920000; 04; 05;Interior;Sim;CO TRES LAGOAS 01;
SP;CATANDUVA;15800000 a 15819999; 01; 02;Capital;Sim;CO CATANDUVA 01;
SP;CATIGUA;15870000; 03; 04;Capital;Sim;CO CATANDUVA 01;
SP;CATUCABA;12150000; 04; 05;Interior;Nao;CO TAUBATE 01;
SP;CEDRAL;15895000; 03; 04;Interior;Sim;CO SAO JOSE RIO PRETO 01;
SP;CERQUEIRA CESAR;18760000; 04; 05;Interior;Sim;CO AVARE 01;
SP;CERQUILHO;18520000; 01; 02;Capital;Sim;CO TIETE 01;
SP;CESARIO LANGE;18285000; 02; 03;Interior;Sim;CO TIETE 01;
SP;CHARQUEADA;13515000; 04; 05;Interior;Nao;CO PIRACICABA 01;
SP;CHAVANTES;18970000; 04; 05;Interior;Sim;CO OURINHOS 01;
SP;CIPO-GUACU;06930000; 04; 05;Interior;Nao;CO SAO PAULO 03;
SP;CLARINIA;18905000; 04; 05;Interior;Sim;CO OURINHOS 01;
SP;CLEMENTINA;16250000; 03; 04;Interior;Sim;CO BIRIGUI 01;
SP;COCAES;18227000; 03; 04;Interior;Sim;CO ITAPEVA 01;
SP;COLINA;14770000; 02; 03;Interior;Sim;CO BARRETOS 01;
SP;COLOMBIA;14795000; 03; 04;Interior;Sim;CO BARRETOS 01;
SP;CONCEICAO;18216000; 02; 03;Interior;Sim;CO ITAPETININGA 01;
SP;CONCEICAO DE MONTE ALEGRE;19710000; 04; 05;Interior;Nao;CO ASSIS 01;
SP;CONCHAL;13835000; 05; 06;Interior;Sim;CO MOGI MIRIM 01;
SP;CONCHAS;18570000; 03; 04;Interior;Sim;CO TIETE 01;
SP;CORDEIROPOLIS;13490000; 03; 04;Capital;Sim;CO RIO CLARO 01;
SP;COROADOS;16260000; 03; 04;Capital;Sim;CO BIRIGUI 01;
SP;CORONEL GOULART;19165000; 04; 05;Interior;Sim;CO PRESIDENTE PRUDENTE 01;
SP;CORONEL MACEDO;18745000; 04; 05;Interior;Sim;CO AVARE 01;
SP;CORUMBATAI;13540000; 04; 05;Interior;Nao;CO LEME 01;
